,id,pais,estado,cidade,genero,data,salario
543,544,Canada,*,*,Female,**/**/**,$1310.34
544,545,*,*,*,Female,**/**/19,$2029.76
545,546,France,*,*,Male,**/**/20,$6749.86
546,547,France,*,*,Male,**/**/20,$3635.14
547,548,Mexico,*,*,Male,**/**/**,$7718.68
548,549,*,*,*,Male,**/**/19,$5731.07
549,550,*,*,*,Female,**/08/19,$3572.00
550,551,*,*,*,Male,**/**/20,$3078.97
551,552,*,*,*,Female,**/**/20,$3478.88
552,553,*,*,*,Female,**/10/19,$2667.16
553,554,*,*,*,Female,**/**/20,$7201.47
554,555,*,*,*,Female,**/12/19,$2926.75
555,556,Canada,*,*,Female,**/**/**,$7697.11
556,557,*,*,*,Female,**/**/20,$6431.42
557,558,United States,*,*,Female,**/**/**,$1509.69
558,559,*,*,*,Male,**/**/20,$2476.57
559,560,Sweden,*,*,Male,**/**/**,$5726.93
560,561,*,*,*,Male,**/04/19,$5169.65
561,562,Portugal,*,*,Male,**/**/19,$7373.11
562,563,Sweden,*,*,Male,**/**/**,$1755.24
563,564,Mexico,*,*,Male,**/**/**,$1188.11
564,565,*,*,*,Female,**/11/20,$6230.34
565,566,Mexico,*,*,Female,**/**/**,$5229.44
566,567,France,*,*,Male,**/**/20,$1824.90
567,568,*,*,*,Male,**/**/20,$1348.85
568,569,Portugal,*,*,Male,**/**/**,$5264.43
569,570,*,*,*,Female,**/**/20,$6190.47
570,571,*,*,*,Female,**/10/19,$6649.25
571,572,France,*,*,Female,**/**/19,$3445.67
572,573,*,*,*,Female,**/**/20,$2407.39
573,574,United States,*,*,Female,**/**/**,$3334.96
574,575,*,*,*,Male,**/04/19,$996.76
575,576,*,*,*,Female,**/01/20,$1907.75
576,577,*,*,*,Female,**/06/20,$7213.98
577,578,*,*,*,Female,**/05/19,$3082.24
578,579,France,*,*,Male,**/**/20,$4826.17
579,580,Sweden,*,*,Female,**/**/**,$3358.30
580,581,Sweden,*,*,Female,**/**/19,$4250.40
581,582,*,*,*,Female,**/**/19,$1958.82
582,583,*,*,*,Male,**/03/19,$7753.78
583,584,France,*,*,Male,**/**/19,$1742.83
584,585,Portugal,*,*,Female,**/**/20,$4550.42
585,586,United States,*,*,Male,**/**/**,$6189.32
586,587,*,*,*,Female,**/**/20,$1112.80
587,588,*,*,*,Male,**/**/19,$3372.24
588,589,*,*,*,Male,**/**/**,$7689.77
589,590,*,*,*,Female,**/10/19,$5772.96
590,591,*,*,*,Female,**/11/19,$3028.28
591,592,*,*,*,Male,**/01/19,$2282.26
592,593,*,*,*,Male,**/**/19,$4879.74
593,594,*,*,*,Male,**/06/19,$3427.50
594,595,*,*,*,Female,**/06/19,$4733.60
595,596,Sweden,*,*,Female,**/**/**,$4348.19
596,597,Portugal,*,*,Male,**/**/19,$4902.14
597,598,*,*,*,Female,**/01/19,$5238.49
598,599,*,*,*,Female,**/06/19,$5848.86
599,600,France,*,*,Female,**/**/20,$1422.11
600,601,France,*,*,Female,**/**/19,$1467.94
601,602,Portugal,*,*,Male,**/**/19,$942.32
602,603,United States,*,*,Female,**/**/**,$6834.47
603,604,*,*,*,Female,**/**/20,$3399.67
604,605,*,*,*,Male,**/05/19,$4067.61
605,606,*,*,*,Male,**/11/19,$3770.58
606,607,Sweden,*,*,Male,**/**/**,$1823.14
607,608,*,*,*,Female,**/**/20,$805.10
608,609,Portugal,*,*,Male,**/**/**,$4357.15
609,610,Portugal,*,*,Male,**/**/**,$7159.29
610,611,*,*,*,Male,**/**/20,$7800.59
611,612,*,*,*,Male,**/**/20,$2942.07
612,613,*,*,*,Male,**/**/20,$1735.93
613,614,Portugal,*,*,Female,**/**/**,$3248.92
614,615,*,*,*,Female,**/08/19,$5057.48
615,616,*,*,*,*,**/**/19,$5891.93
616,617,Mexico,*,*,Male,**/**/**,$1395.82
617,618,*,*,*,Male,**/**/19,$6598.41
618,619,Portugal,*,*,Female,**/**/**,$1404.57
619,620,*,*,*,Female,**/**/19,$6424.69
620,621,*,*,*,Male,**/**/20,$5871.22
621,622,Portugal,*,*,Female,**/**/19,$5191.05
622,623,Portugal,*,*,Male,**/**/**,$7779.56
623,624,*,*,*,Female,**/07/20,$5396.24
624,625,*,*,*,Female,**/07/20,$1411.11
625,626,*,*,*,Female,**/11/20,$6310.65
626,627,United States,*,*,Male,**/**/**,$1900.04
627,628,*,*,*,Male,**/06/19,$4468.57
628,629,Sweden,*,*,Male,**/**/**,$1846.26
629,630,*,*,*,Female,**/08/19,$2250.17
630,631,France,*,*,Female,**/**/19,$4796.47
631,632,*,*,*,Female,**/**/20,$1609.66
632,633,Sweden,*,*,Female,**/**/19,$7553.46
633,634,*,*,*,Male,**/**/**,$3585.21
634,635,Portugal,*,*,Female,**/**/20,$6520.97
635,636,Portugal,*,*,Male,**/**/**,$2608.66
636,637,*,*,*,Male,**/**/20,$1405.83
637,638,United States,*,*,Female,**/**/**,$1812.50
638,639,*,*,*,Male,**/**/20,$1681.00
639,640,France,*,*,Female,**/**/20,$1336.07
640,641,Portugal,*,*,Female,**/**/19,$6369.60
641,642,United States,*,*,Male,**/**/19,$7355.48
642,643,*,*,*,*,**/**/20,$2468.51
643,644,United States,*,*,Male,**/**/19,$4260.81
644,645,*,*,*,Female,**/01/19,$809.15
645,646,United States,*,*,Female,**/**/20,$5663.67
646,647,Portugal,*,*,Male,**/**/19,$7147.42
647,648,*,*,*,*,**/**/20,$2098.58
648,649,*,*,*,Female,**/**/19,$1575.77
649,650,*,*,*,Female,**/**/19,$3488.65
650,651,France,*,*,Female,**/**/20,$5503.12
651,652,Sweden,*,*,Female,**/**/19,$6075.15
652,653,France,*,*,Female,**/**/20,$5316.35
653,654,*,*,*,Female,**/**/20,$2533.07
654,655,Portugal,*,*,Female,**/**/19,$6169.95
655,656,Portugal,*,*,Female,**/**/19,$4371.91
656,657,*,*,*,Male,**/**/20,$3030.74
657,658,*,*,*,*,**/**/**,$5825.82
658,659,*,*,*,Male,**/04/19,$5328.86
659,660,*,*,*,Female,**/10/19,$2409.34
660,661,*,*,*,Male,**/01/19,$7189.04
661,662,*,*,*,Male,**/**/19,$4803.14
662,663,*,*,*,Male,**/**/19,$7900.09
663,664,Mexico,*,*,Female,**/**/**,$2174.45
664,665,*,*,*,Male,**/07/19,$6606.39
665,666,*,*,*,Male,**/**/20,$3306.51
666,667,*,*,*,Female,**/01/19,$4718.05
667,668,United States,*,*,Female,**/**/**,$3031.23
668,669,*,*,*,Female,**/12/19,$3055.75
669,670,*,*,*,Male,**/**/20,$6721.69
670,671,*,*,*,Female,**/12/19,$1385.97
671,672,*,*,*,Male,**/01/19,$5736.48
672,673,*,*,*,Male,**/03/19,$1127.28
673,674,*,*,*,Female,**/11/19,$1031.51
674,675,Portugal,*,*,Female,**/**/**,$5213.70
675,676,*,*,*,Female,**/06/20,$3483.46
676,677,*,*,*,*,**/**/19,$1246.34
677,678,France,*,*,Male,**/**/20,$1768.62
678,679,France,*,*,Female,**/**/19,$3227.73
679,680,*,*,*,Female,**/**/19,$5412.88
680,681,Portugal,*,*,Male,**/**/19,$3122.25
681,682,Mexico,*,*,Female,**/**/**,$4970.32
682,683,*,*,*,Female,**/**/19,$7659.54
683,684,*,*,*,Male,**/**/20,$4979.70
684,685,Mexico,*,*,Female,**/**/**,$2723.11
685,686,*,*,*,Male,**/**/20,$2587.42
686,687,*,*,*,Female,**/06/19,$6525.14
687,688,*,*,*,Female,**/07/19,$1073.36
688,689,*,*,*,Male,**/07/19,$2280.82
689,690,*,*,*,Male,**/07/19,$5778.85
690,691,*,*,*,Female,**/**/19,$1483.52
691,692,Mexico,*,*,Female,**/**/**,$4210.02
692,693,*,*,*,Female,**/**/20,$3303.24
693,694,*,*,*,Male,**/07/19,$6296.75
694,695,*,*,*,Female,**/07/20,$4762.01
695,696,*,*,*,Female,**/06/19,$2282.24
696,697,United States,*,*,Female,**/**/20,$6243.42
697,698,*,*,*,Male,**/**/19,$2533.59
698,699,*,*,*,Male,**/**/20,$6187.48
699,700,*,*,*,Male,**/11/19,$6488.85
700,701,United States,*,*,Male,**/**/19,$953.73
701,702,*,*,*,Female,**/08/19,$6728.72
702,703,France,*,*,Male,**/**/19,$6691.81
703,704,Sweden,*,*,Female,**/**/**,$939.87
704,705,*,*,*,Male,**/07/19,$6946.23
705,706,*,*,*,Female,**/**/**,$1569.15
706,707,*,*,*,Male,**/**/**,$6662.13
707,708,Sweden,*,*,Male,**/**/**,$1240.82
708,709,*,*,*,Male,**/**/**,$5677.74
709,710,*,*,*,Female,**/03/19,$4460.26
710,711,France,*,*,Male,**/**/20,$2558.15
711,712,*,*,*,Male,**/**/19,$1909.73
712,713,United States,*,*,Female,**/**/**,$4305.72
713,714,*,*,*,Male,**/01/19,$3689.16
714,715,*,*,*,Male,**/**/19,$3859.70
715,716,*,*,*,*,**/**/19,$1708.14
716,717,*,*,*,Female,**/**/19,$2306.02
717,718,Canada,*,*,Female,**/**/19,$1647.59
718,719,*,*,*,Male,**/**/20,$1390.00
719,720,*,*,*,*,**/**/**,$7803.39
720,721,France,*,*,Male,**/**/19,$1555.57
721,722,France,*,*,Female,**/**/19,$3374.55
722,723,*,*,*,Female,**/**/20,$5798.07
723,724,Portugal,*,*,Male,**/**/**,$4260.82
724,725,Portugal,*,*,Male,**/**/**,$3618.49
725,726,Sweden,*,*,Male,**/**/**,$5977.38
726,727,*,*,*,Male,**/01/19,$3812.30
727,728,Portugal,*,*,Male,**/**/19,$3574.50
728,729,*,*,*,Male,**/**/19,$6327.46
729,730,Sweden,*,*,Female,**/**/**,$2385.96
730,731,France,*,*,Male,**/**/19,$2655.12
731,732,France,*,*,Male,**/**/19,$5700.29
732,733,*,*,*,Female,**/07/19,$2880.77
733,734,Portugal,*,*,Female,**/**/19,$7548.51
734,735,France,*,*,Female,**/**/20,$4544.05
735,736,*,*,*,Male,**/01/19,$4930.16
736,737,*,*,*,*,**/**/19,$2261.44
737,738,*,*,*,Male,**/**/19,$3868.21
738,739,*,*,*,Male,**/**/20,$2454.79
739,740,*,*,*,Male,**/05/19,$3772.66
740,741,United States,*,*,Female,**/**/20,$1839.10
741,742,*,*,*,Female,**/08/19,$3011.36
742,743,France,*,*,Female,**/**/19,$6749.04
743,744,United States,*,*,Male,**/**/19,$2212.91
744,745,*,*,*,Male,**/10/19,$7638.46
745,746,*,*,*,Male,**/**/19,$5130.58
746,747,*,*,*,Male,**/11/19,$5948.45
747,748,*,*,*,Female,**/**/19,$7276.96
748,749,*,*,*,Female,**/06/19,$2411.36
749,750,France,*,*,Female,**/**/20,$2561.84
750,751,*,*,*,Female,**/03/19,$2172.78
751,752,*,*,*,Female,**/11/19,$3765.74
752,753,*,*,*,Female,**/08/19,$5126.92
753,754,*,*,*,Male,**/01/19,$5039.13
754,755,*,*,*,Female,**/**/19,$2385.94
755,756,Portugal,*,*,Female,**/**/20,$6508.41
756,757,United States,*,*,Male,**/**/19,$5411.17
757,758,*,*,*,Female,**/11/20,$7881.42
758,759,*,*,*,Female,**/06/19,$3721.36
759,760,*,*,*,Male,**/01/19,$2697.06
760,761,*,*,*,Male,**/06/19,$6063.49
761,762,*,*,*,*,**/**/19,$1160.10
762,763,*,*,*,Female,**/**/20,$5805.91
763,764,France,*,*,Female,**/**/20,$2463.52
764,765,Mexico,*,*,Male,**/**/**,$7517.14
765,766,*,*,*,Male,**/04/19,$962.88
766,767,*,*,*,*,**/**/20,$4510.14
767,768,*,*,*,Male,**/**/20,$7937.78
768,769,Portugal,*,*,Female,**/**/20,$4466.02
769,770,Portugal,*,*,Female,**/**/**,$7482.17
770,771,*,*,*,Male,**/**/20,$2617.72
771,772,*,*,*,Male,**/06/19,$6056.46
772,773,*,*,*,Male,**/**/19,$2789.50
773,774,Portugal,*,*,Male,**/**/**,$7313.37
774,775,*,*,*,Male,**/06/19,$7516.22
775,776,*,*,*,Male,**/**/20,$7491.62
776,777,United States,*,*,Male,**/**/**,$1175.28
777,778,*,*,*,Male,**/**/**,$7125.73
778,779,*,*,*,Female,**/12/19,$7474.04
779,780,*,*,*,Female,**/05/19,$4117.83
780,781,*,*,*,Female,**/**/20,$2471.10
781,782,*,*,*,Male,**/**/20,$2263.59
782,783,*,*,*,Male,**/**/**,$1318.68
783,784,*,*,*,Male,**/**/19,$6043.66
784,785,France,*,*,Female,**/**/19,$3108.98
785,786,*,*,*,Female,**/**/**,$1887.39
786,787,*,*,*,Female,**/**/20,$7475.57
787,788,*,*,*,Male,**/03/19,$2692.72
788,789,*,*,*,Male,**/**/20,$1994.12
789,790,Mexico,*,*,Female,**/**/**,$3814.74
790,791,*,*,*,Male,**/**/20,$6261.32
791,792,*,*,*,Male,**/**/20,$3209.90
792,793,*,*,*,Male,**/**/20,$7421.85
793,794,*,*,*,Male,**/01/19,$3621.99
794,795,Portugal,*,*,Male,**/**/19,$3200.25
795,796,*,*,*,Male,**/**/20,$4575.88
796,797,*,*,*,Male,**/03/19,$5746.59
797,798,*,*,*,Female,**/**/19,$2837.82
798,799,United States,*,*,Male,**/**/19,$2816.85
799,800,France,*,*,Female,**/**/20,$5843.31
800,801,*,*,*,Male,**/**/20,$5443.77
801,802,France,*,*,Female,**/**/20,$5404.43
802,803,*,*,*,Female,**/**/20,$4329.22
803,804,*,*,*,Female,**/**/20,$4306.65
804,805,Portugal,*,*,Male,**/**/**,$4323.07
805,806,Mexico,*,*,Female,**/**/**,$6888.06
806,807,France,*,*,Female,**/**/19,$1366.21
807,808,France,*,*,Male,**/**/20,$3381.06
808,809,France,*,*,Male,**/**/19,$5459.27
809,810,*,*,*,Female,**/11/20,$1188.09
810,811,*,*,*,Female,**/07/19,$3646.85
811,812,United States,*,*,Male,**/**/19,$3581.83
812,813,*,*,*,Female,**/11/19,$6030.61
813,814,United States,*,*,Male,**/**/**,$7248.09
814,815,Canada,*,*,Female,**/**/**,$1032.14
815,816,*,*,*,*,**/**/19,$7701.36
816,817,*,*,*,Male,**/07/19,$3027.41
817,818,*,*,*,Male,**/05/19,$7794.99
818,819,*,*,*,Female,**/07/20,$3591.60
819,820,France,*,*,Female,**/**/19,$5447.93
820,821,Portugal,*,*,Male,**/**/19,$7552.80
821,822,*,*,*,Male,**/**/**,$5387.93
822,823,Sweden,*,*,Female,**/**/**,$7290.49
823,824,*,*,*,Female,**/11/19,$4767.88
824,825,*,*,*,Female,**/05/19,$877.91
825,826,*,*,*,Male,**/06/19,$3840.66
826,827,*,*,*,Female,**/07/20,$4148.82
827,828,*,*,*,Female,**/**/19,$4139.57
828,829,*,*,*,Female,**/06/19,$5252.25
829,830,*,*,*,Female,**/01/19,$7589.64
830,831,Sweden,*,*,Female,**/**/19,$5830.80
831,832,*,*,*,Female,**/06/19,$4441.41
832,833,Sweden,*,*,Female,**/**/19,$3951.59
833,834,*,*,*,Male,**/11/19,$6517.73
834,835,*,*,*,Male,**/06/19,$2891.78
835,836,*,*,*,Female,**/**/**,$7068.52
836,837,Sweden,*,*,Female,**/**/19,$5338.30
837,838,*,*,*,Female,**/05/19,$7373.73
838,839,*,*,*,Female,**/11/19,$1624.94
839,840,Sweden,*,*,Female,**/**/**,$6819.26
840,841,*,*,*,Male,**/**/20,$7468.47
841,842,*,*,*,Female,**/12/19,$5701.55
842,843,*,*,*,Male,**/**/19,$3036.16
843,844,Sweden,*,*,Male,**/**/**,$7314.87
844,845,United States,*,*,Female,**/**/20,$5471.10
845,846,*,*,*,Female,**/**/20,$2452.61
846,847,Portugal,*,*,Female,**/**/19,$4320.80
847,848,*,*,*,Male,**/04/19,$7844.90
848,849,*,*,*,Male,**/**/20,$5514.96
849,850,*,*,*,Female,**/07/19,$1385.71
850,851,France,*,*,Female,**/**/19,$2306.32
851,852,Portugal,*,*,Female,**/**/**,$4550.26
852,853,Sweden,*,*,Female,**/**/19,$3246.27
853,854,*,*,*,Female,**/06/20,$1999.59
854,855,*,*,*,Female,**/11/19,$7091.02
855,856,France,*,*,Female,**/**/20,$7606.13
856,857,*,*,*,Female,**/06/20,$3725.73
857,858,France,*,*,Male,**/**/19,$6939.54
858,859,France,*,*,Female,**/**/20,$4725.00
859,860,United States,*,*,Female,**/**/**,$1641.08
860,861,*,*,*,Male,**/**/20,$1622.77
861,862,*,*,*,Female,**/08/19,$7105.57
862,863,*,*,*,Female,**/08/19,$6285.14
863,864,*,*,*,*,**/**/20,$7660.68
864,865,*,*,*,Male,**/11/19,$4197.51
865,866,*,*,*,Male,**/**/20,$7109.56
866,867,*,*,*,Female,**/**/19,$3229.72
867,868,France,*,*,Male,**/**/19,$6648.08
868,869,*,*,*,Male,**/**/20,$1876.11
869,870,*,*,*,Female,**/**/**,$3561.11
870,871,*,*,*,Male,**/06/19,$6298.92
871,872,*,*,*,Male,**/**/19,$2065.92
872,873,*,*,*,Male,**/**/19,$4472.72
873,874,Canada,*,*,Female,**/**/19,$5074.78
874,875,*,*,*,Male,**/**/20,$1403.09
875,876,*,*,*,Male,**/10/19,$2566.78
876,877,*,*,*,Female,**/05/19,$4680.61
877,878,Sweden,*,*,Male,**/**/**,$3775.21
878,879,*,*,*,Male,**/**/20,$7646.16
879,880,*,*,*,Female,**/**/19,$2587.45
880,881,*,*,*,Male,**/**/19,$7402.15
881,882,Portugal,*,*,Female,**/**/**,$6296.35
882,883,Canada,*,*,Female,**/**/**,$7039.05
883,884,*,*,*,Female,**/01/19,$6376.96
884,885,*,*,*,Female,**/**/20,$3420.93
885,886,*,*,*,Male,**/**/19,$1022.20
886,887,Portugal,*,*,Female,**/**/19,$1160.22
887,888,*,*,*,Female,**/10/19,$2100.45
888,889,*,*,*,Male,**/**/19,$3567.45
889,890,United States,*,*,Female,**/**/**,$3912.08
890,891,France,*,*,Female,**/**/20,$7382.35
891,892,Portugal,*,*,Female,**/**/19,$3567.38
892,893,Canada,*,*,Female,**/**/**,$1939.10
893,894,*,*,*,Female,**/11/20,$7311.26
894,895,Sweden,*,*,Male,**/**/**,$4107.46
895,896,*,*,*,Female,**/**/20,$7634.03
896,897,*,*,*,Female,**/06/20,$5966.72
897,898,*,*,*,Male,**/**/20,$1006.79
898,899,*,*,*,Male,**/**/19,$7565.57
899,900,*,*,*,Male,**/10/19,$825.82
900,901,France,*,*,Female,**/**/20,$5198.50
901,902,United States,*,*,Female,**/**/20,$3720.58
902,903,Sweden,*,*,Male,**/**/**,$4176.07
903,904,*,*,*,Male,**/07/19,$2381.31
904,905,*,*,*,Female,**/**/20,$5196.14
905,906,*,*,*,Female,**/06/19,$3873.74
906,907,France,*,*,Female,**/**/19,$5814.99
907,908,*,*,*,Female,**/**/19,$2268.22
908,909,*,*,*,Female,**/05/19,$7858.32
909,910,*,*,*,Male,**/**/20,$7242.59
910,911,*,*,*,Female,**/07/19,$1430.78
911,912,Canada,*,*,Female,**/**/19,$7370.54
912,913,*,*,*,Male,**/06/19,$3911.57
913,914,*,*,*,Female,**/06/20,$7591.61
914,915,*,*,*,Male,**/10/19,$5150.96
915,916,Canada,*,*,Female,**/**/**,$5372.60
916,917,United States,*,*,Female,**/**/20,$1668.43
917,918,Portugal,*,*,Male,**/**/**,$7070.82
918,919,*,*,*,Male,**/**/20,$991.46
919,920,France,*,*,Female,**/**/19,$2874.62
920,921,*,*,*,Male,**/**/19,$3945.26
921,922,*,*,*,Female,**/11/20,$6154.03
922,923,*,*,*,Male,**/10/19,$7885.38
923,924,Portugal,*,*,Female,**/**/19,$6184.82
924,925,*,*,*,Female,**/06/19,$7198.71
925,926,*,*,*,Female,**/08/19,$6545.90
926,927,United States,*,*,Female,**/**/20,$6185.72
927,928,France,*,*,Female,**/**/19,$1598.58
928,929,*,*,*,Male,**/**/19,$4285.93
929,930,*,*,*,Female,**/**/20,$5087.05
930,931,*,*,*,Female,**/11/19,$2270.42
931,932,United States,*,*,Male,**/**/**,$4901.14
932,933,*,*,*,Male,**/**/20,$1966.51
933,934,*,*,*,Male,**/**/19,$7537.16
934,935,France,*,*,Female,**/**/19,$6430.52
935,936,*,*,*,Male,**/**/19,$4066.86
936,937,France,*,*,Female,**/**/19,$3531.22
937,938,United States,*,*,Male,**/**/19,$1967.98
938,939,*,*,*,Male,**/**/19,$3468.54
939,940,United States,*,*,Female,**/**/20,$7530.19
940,941,France,*,*,Female,**/**/20,$2118.25
941,942,*,*,*,*,**/**/**,$7890.52
942,943,*,*,*,Female,**/06/19,$3849.89
943,944,*,*,*,Female,**/07/20,$2671.01
944,945,France,*,*,Female,**/**/19,$5511.34
945,946,*,*,*,Female,**/**/20,$5368.89
946,947,*,*,*,Male,**/01/19,$4468.82
947,948,*,*,*,Male,**/**/**,$3837.29
948,949,Sweden,*,*,Male,**/**/**,$4615.15
949,950,France,*,*,Male,**/**/19,$5521.83
950,951,Portugal,*,*,Male,**/**/19,$2558.30
951,952,*,*,*,Male,**/**/20,$7749.41
952,953,*,*,*,Female,**/**/20,$1032.68
953,954,*,*,*,Male,**/**/20,$4856.16
954,955,*,*,*,Female,**/11/20,$7947.82
955,956,Portugal,*,*,Female,**/**/20,$3114.52
956,957,*,*,*,Female,**/**/20,$5352.76
957,958,France,*,*,Female,**/**/19,$6294.64
958,959,*,*,*,Female,**/**/19,$7155.79
959,960,*,*,*,Female,**/12/19,$4953.85
960,961,United States,*,*,Male,**/**/19,$7817.66
961,962,France,*,*,Male,**/**/20,$880.79
962,963,*,*,*,Female,**/**/**,$7201.06
963,964,United States,*,*,Male,**/**/**,$2735.48
964,965,*,*,*,Male,**/05/19,$3752.70
965,966,*,*,*,Male,**/**/19,$6987.28
966,967,*,*,*,Female,**/10/19,$1780.40
967,968,Portugal,*,*,Female,**/**/**,$2335.56
968,969,*,*,*,Male,**/**/19,$7745.97
969,970,*,*,*,Female,**/01/20,$1798.82
970,971,France,*,*,Male,**/**/19,$4583.37
971,972,France,*,*,Female,**/**/20,$5163.00
972,973,*,*,*,Male,**/**/20,$2562.92
973,974,*,*,*,Female,**/01/20,$4942.31
974,975,*,*,*,Female,**/06/19,$7816.46
975,976,*,*,*,Female,**/**/19,$5847.43
976,977,*,*,*,Male,**/06/19,$4443.31
977,978,France,*,*,Male,**/**/19,$5620.85
978,979,Portugal,*,*,Male,**/**/**,$1618.95
979,980,Portugal,*,*,Female,**/**/19,$7982.36
980,981,Portugal,*,*,Female,**/**/19,$2320.29
981,982,France,*,*,Male,**/**/19,$1265.76
982,983,*,*,*,Female,**/06/20,$7048.51
983,984,*,*,*,Female,**/**/20,$6105.52
984,985,*,*,*,Female,**/**/19,$5896.63
985,986,Sweden,*,*,Female,**/**/19,$6173.77
986,987,*,*,*,Male,**/**/19,$6525.63
987,988,*,*,*,Female,**/03/19,$2460.19
988,989,*,*,*,Female,**/03/19,$4630.14
989,990,*,*,*,Female,**/**/**,$4630.99
990,991,France,*,*,Male,**/**/19,$7680.45
991,992,Sweden,*,*,Female,**/**/19,$1919.83
992,993,*,*,*,Male,**/10/19,$1655.67
993,994,Canada,*,*,Female,**/**/19,$7202.18
994,995,Portugal,*,*,Male,**/**/19,$7831.28
995,996,Canada,*,*,Female,**/**/19,$7782.63
996,997,*,*,*,Female,**/**/19,$4772.43
997,998,*,*,*,Male,**/10/19,$5004.78
998,999,*,*,*,Male,**/**/19,$5362.26
999,1000,*,*,*,Female,**/**/20,$3737.37
